image_source,image_label,cluster,pc1,pc2,pc3,combined_vector
18_7_crop_2,Tumor Cells,0,3.6109308842824097,-0.7458859771755348,3.6109308842824097,"[ 0.6815711   0.85560581 -0.09843418 -0.35958523  1.0266043   0.9193071
  1.13486646 -0.87373369  0.25710079  0.73884173 -0.71465274 -0.98348435
 -0.84650419 -0.34224652 -0.52478786 -0.93843621 -1.09521044 -1.54280504
  0.41138595  0.61192691  0.87646859  0.67561395  0.49700241  0.48903348
 -1.54160663  0.34238564  1.35054428 -0.49300784 -0.9639415  -0.01619756
  0.18655205  0.15752636 -0.87785921 -1.27555207]"
18_7_crop_3,Tumor Cells,0,4.24233406771665,-0.32572905351881126,4.24233406771665,"[ 0.33683764  1.13180272 -0.78062388 -0.35958523  0.90139785  0.68856834
  1.17431118 -1.02803839  1.13966589  0.80907231 -0.78485029 -1.17440181
 -0.12166068 -0.65700552 -0.48807892 -1.38257099 -1.33793378 -0.34848912
  0.66877923  1.2187724   1.08279586  1.45645177  0.92435681  1.54350572
 -0.96436353 -1.32644123  1.83809592 -1.94376953 -0.75487026  0.10666052
 -2.45108488 -0.79252814 -0.94354194  0.75647972]"
18_7_crop_4,Tumor Cells,0,1.7937074991010546,0.7086135455185172,1.7937074991010546,"[ 4.42440783e-01  7.44445396e-01 -2.84485918e-01 -9.63432751e-01
  6.40797163e-02  7.69841535e-01  8.38234639e-01 -1.05920857e+00
 -3.48281453e-01  5.70229239e-01 -4.21277708e-01  8.69738730e-01
 -4.31918573e-01 -2.59922340e-01 -1.19687766e-01  3.40658150e-02
  1.47157658e-03  1.58301291e-01 -1.20568254e-01 -1.62632851e-01
  8.40053787e-01  5.03679989e-01  1.04657648e+00 -9.09285969e-01
  5.92907483e-01  3.92599178e-01 -3.11193223e-01  3.37843617e-01
 -3.93148498e-01  2.21196482e+00  1.85475757e-02  5.10253589e-01
 -5.08322813e-01 -3.89656714e-01]"
18_7_crop_5,Tumor Cells,0,4.965744948633469,0.3523569522043792,4.965744948633469,"[ 2.02291406  1.79515051  0.98686761  0.84810982  1.10485833  2.09393429
  2.20861775 -1.26569639  0.39792372  1.14893566  0.72444908  0.76284982
 -0.42345018 -0.2356364  -0.3026157  -0.63979385 -0.83172402 -1.32858146
  0.32959764  0.17614959  1.92375028  1.3198167   0.64642436 -0.26152057
 -1.9977363   0.39137638  1.76883852  0.21256896  1.83254157 -1.57139368
 -0.0117789  -0.20489296  0.1145802   0.19623448]"
18_8_crop_1,Tumor Cells,0,2.477038459635071,1.0346882621335949,2.477038459635071,"[ 1.03013076  0.70602572  0.89384174  0.2442623   0.74488979  1.00541834
  0.58435813 -0.59810987  0.35118404  0.72510172 -0.78421619  0.8507569
  0.2763049   0.03503811  0.5689859  -0.09611162 -0.30016547 -0.59340023
  0.03212619 -0.14222232  0.79210236  0.52754312  1.17383058  1.42776542
 -0.17159715 -0.99488088 -0.67187256  1.04750673 -0.51115996  1.10300461
 -0.4251006  -0.2002782  -0.01801821 -0.99578913]"
18_8_crop_2,Tumor Cells,0,3.089140849649944,0.6429672311441471,3.089140849649944,"[ 1.51405831  0.88843809  1.51401419  0.84810982  1.21441398  1.51483857
  0.81291897 -0.93466385 -0.22252068  0.94848007 -1.63253149  0.96644172
  0.11202907 -0.00495921  0.16241544 -0.12674161 -0.29855906 -0.79970237
  0.0101857  -0.30444638  1.10926967  0.40046776  0.92014663 -0.22205197
 -1.63676603  0.34100901  0.0557279  -0.47184609  0.26663306  0.75477744
  0.57734574  1.02057674  0.31969689  1.17689152]"
18_8_crop_3,Tumor Cells,0,3.9971392219209725,2.2550198346066086,3.9971392219209725,"[ 0.80508382  1.99079081 -1.33877909 -0.96343275  1.00312809  0.98956599
  1.67530546 -1.41399528  0.42028382  1.01497263 -0.94941245  0.23663384
 -0.05886905  0.13039561  0.58334809  0.16424325 -0.14613061 -1.02457552
 -0.19310413 -0.4939104   1.74488017  2.11895058  0.350156    1.83657622
 -1.95750085  1.09705451 -0.24795459  0.21906627 -0.92662044  0.62961216
 -0.23884238  2.82032303  0.00453344  0.57245343]"
18_8_crop_4,Tumor Cells,0,2.4045765134928883,1.9201270233635708,2.4045765134928883,"[ 0.12105811  1.10986775 -1.24575322 -0.35958523  1.03442971  0.58703079
  1.10896512 -1.34295108  0.13951365  0.89745332 -0.65570977  0.67857827
 -0.28965362  0.15459078  0.17079857  0.61603553  0.41161017 -0.39113309
 -0.37447185 -0.54172381  0.95750816  1.14173317  0.86912985  1.25509483
 -1.93236733  0.08838301  1.00401989  0.96017743 -0.36206898 -0.43910645
  0.43620646 -0.22075233 -0.36352382 -1.2293126 ]"
18_8_crop_5,Tumor Cells,0,3.042550444304586,1.9901975105922933,3.042550444304586,"[-0.13265086  1.00931461 -1.15272735 -0.35958523  1.28484261  0.63846866
  1.0277217  -1.59933352  0.67353961  1.40305632 -1.63021243  0.50259027
 -0.08004153  0.10463988  0.28271759 -0.04250915 -0.15653496 -0.08595892
 -0.15990169 -0.20946802  0.71930212  1.60043309  0.58559473  0.69976328
 -0.33852785  0.42416477  1.54363162 -0.71971661 -0.45781538  0.05935585
 -0.21289095 -0.36926637 -0.58953268 -1.9449653 ]"
18_8_crop_6,Tumor Cells,0,1.6277136607858647,2.773944245085911,1.6277136607858647,"[-0.41151215  0.32469687 -1.2147446  -0.96343275  0.2675402   0.40587021
  0.7510683  -1.42202245  1.15025887  1.04987625 -0.43488473  1.28481009
  0.06842401  0.78477082  0.53299153  0.25613321  0.18197039 -0.12528645
 -0.22340615 -0.313304    0.49730646  0.37907066  1.66495234  1.84239659
 -1.62571998 -1.99043905 -0.41653867 -1.38536941 -0.91965038  0.45368228
 -3.64397017 -0.78460837 -0.72970216  2.1937475 ]"
18_8_crop_7,Tumor Cells,0,3.00460435907297,1.823552655603301,3.00460435907297,"[ 0.42592799  1.23268072 -0.90465837 -0.35958523  1.05790591  0.93891787
  1.19879702 -1.47762447  0.65814981  0.89289834  0.07123055  0.58048179
 -0.33247909  0.11236326  0.08533234 -0.00422167 -0.12309089  0.3954556
 -0.10099603 -0.28368483  1.08141379  1.30849867  1.41318735  0.62541634
 -1.7329368   0.19531906 -0.37214891 -0.34563685 -0.22658773  0.52815076
 -0.61871432 -0.27869753 -0.9158953   0.46700654]"
18_8_crop_8,Tumor Cells,0,3.6669568636828656,2.418717651300306,3.6669568636828656,"[ 0.04649817  1.61299724 -1.64886531 -0.35958523  1.15963616  0.58321593
  1.53643141 -1.55274228  0.27592254  1.33770677 -1.69818298  0.77283044
 -0.13221993  0.21486053  0.45090428 -0.66276634 -0.12925331  0.11014504
 -0.17103058 -0.10959999  1.23147342  2.11726861  0.8526483   1.28044904
 -1.08667448  0.75614527  0.56598327 -1.25337091 -0.50157873  0.05310586
 -0.04664576 -0.73774454 -0.38394851 -0.31780613]"
18_9_crop_1,Tumor Cells,0,1.9262151095758686,1.4777454752697978,1.9262151095758686,"[ 0.8667563   0.58650325  0.76980725  0.84810982  1.28484261  0.76550767
  0.57962637 -0.3227056   0.24044746  0.07156562 -0.49019734  1.16153967
  0.69746726  0.11990043  0.52282819 -0.30286402 -0.36118703 -0.35051906
 -0.02943721 -0.28241189  0.7037966   0.47540593  1.39342706  1.44000956
 -0.22995613 -0.75013551 -1.26367789 -0.14230584 -0.54518406 -1.65402593
 -0.37386469 -2.55401858 -0.29787553 -2.09324738]"
18_9_crop_2,Tumor Cells,0,2.541002463829985,0.7699305727429597,2.541002463829985,"[ 1.20904332  0.83380303  1.01787623  0.2442623   0.64315955  1.11071044
  0.85831633 -0.5704057   0.50054492  0.12811326 -0.1811074   0.98020024
  0.49778605  0.0973729   0.23147153 -0.71636882 -0.82896865 -0.96449076
  0.19453387  0.11123362  1.02364019  0.43741264  0.24976413 -0.3122485
 -1.1884631   1.09712728 -0.14076934  0.8910969   1.07837644 -0.70567856
 -0.83746653  2.62823883  1.67930669  0.16106684]"
18_9_crop_3,Tumor Cells,0,0.8212604921636792,4.636781192828071,0.8212604921636792,"[ 0.79818038  0.31468078  1.32796246  0.84810982  0.31449262  0.85289252
  0.93016585 -0.39560559  0.86037598  0.42016078  0.44838788  1.84610267
  6.48542568  0.6422289   2.65167792 -0.47132894 -0.48344607  0.95090207
  0.13871013  0.05216188  0.50009149 -0.11964275  0.56607254 -0.62544658
 -0.84431854  0.34376954 -0.73308875  0.02594751  1.13180033 -0.52375831
 -0.64610717  2.35445806  1.05218705 -0.60415778]"
19215.18 a401.vsi - 20x_001,Lymphocytes,0,1.3261651301674038,-0.27249437848145974,1.3261651301674038,"[ 0.37093955  0.41756673  0.33568653 -0.96343275  0.96400108  0.18165704
  0.53832997  0.13976538  0.77200507 -0.15664653 -0.34606181 -0.9435545
 -0.76373311 -0.57528312 -0.6277376  -0.18800158 -0.13668894  0.69544309
 -0.05000298 -0.0942516   0.46552529  0.45622353  1.09901387 -1.63319532
 -0.54720107  1.17010575 -0.10661521 -1.17598708  1.79180929  1.22619888
 -0.19564962 -1.59678957  0.80817169  2.17270218]"
19535.18.vsi - 20x_001,Lymphocytes,1,-1.0356967940618766,-0.8010884476348649,-1.0356967940618766,"[-0.00508643 -0.01576949  0.21165204  0.2442623   0.09538133 -0.35504352
 -0.44825487  0.5913186   0.02025009 -0.87784973  0.97746838 -0.69395446
 -0.39761646 -0.4072453  -0.50933396  0.76152796  0.58124423 -0.5664671
 -0.3600666  -0.74966463  0.04169763  0.17301649  0.00781949 -0.98866136
  0.28941141  0.63677448  0.02728388  0.2517728  -1.18963123  0.45524817
 -0.838929    0.25183432 -0.064383   -1.52903023]"
19535.18.vsi - 20x_002,Lymphocytes,1,-3.1075441702837847,-0.5719721687972511,-3.1075441702837847,"[-0.14992408 -0.66616908  0.39770378  0.2442623  -1.211461   -0.56093854
 -0.8773555   1.02997415 -0.17391562 -1.38472744  1.24242104 -0.21468205
  0.03611399 -0.04117466  0.06232433  1.16737526  1.07686007  0.47428611
 -0.4931236  -0.74835861 -0.61276219 -0.7913403  -0.57018004 -0.80894936
 -0.52215048 -0.36598447  0.41706599 -0.25364726 -0.75883673 -1.03084302
  0.42218274  0.01704293 -1.42953307 -0.61402673]"
19535.18.vsi - 20x_003,Lymphocytes,1,-3.6997688582694552,0.5478005635169546,-3.6997688582694552,"[-0.70098251 -0.85236119  0.02560031  0.2442623  -0.63238116 -0.90738843
 -0.9633047   0.86587939 -0.22946191 -0.97782831  1.44028428  0.14371081
  0.05574077  0.72073509  0.48650524  1.39710014  1.33206705  0.64343447
 -0.60489868 -0.73046269 -0.80256608 -1.00658885 -0.92815618 -0.77134381
 -0.872304    0.32836822 -0.59332649 -0.08779142 -0.08515509 -0.47370193
 -0.7100518  -0.85732052 -1.44696776 -0.52859223]"
19873.17 a41.vsi - 20x_001,Lymphocytes,1,-1.9357706414555187,0.6380964771617237,-1.9357706414555187,"[-0.42669268 -0.61769993  0.08761755  0.2442623  -0.51500012 -0.40445573
 -0.41986012  0.3128119   1.71756267 -0.65598197  2.05608891 -0.45557886
  0.34302839  0.6728854   0.74656818  0.37865315  0.22859204 -0.14175871
 -0.23481922 -0.5241831  -0.51342518 -0.79077662 -1.11711048 -0.37681009
 -1.42225527 -0.59219891 -0.59506071  0.07517839 -0.60401893 -1.57839421
 -0.67760837  0.48175716 -0.12268988 -0.32857122]"
19873.17 a41.vsi - 20x_001 (2),Lymphocytes,1,-1.7722433439775176,-1.0762319308229826,-1.7722433439775176,"[-0.05571318 -0.55471948  0.64577276 -1.56728028 -0.67933358 -0.32938762
 -0.76109573  0.63312135  0.45411479 -1.03297457  0.86874913 -0.80793132
 -0.49135629 -0.31654933 -0.48297916  0.54711806  0.37880042 -0.27613878
 -0.28724019 -0.61850627 -0.50147731 -0.68886908 -0.58472759 -1.42954637
 -0.73178554 -1.70025659  0.38358994 -0.41483311 -0.7338987  -0.13214315
  0.5972085  -0.48204914 -1.11041851  0.65023056]"
19873.17 a41.vsi - 20x_002,Lymphocytes,1,-0.47201460237633547,-0.6143387302888266,-0.47201460237633547,"[ 0.09093579 -0.26820113  0.52173827 -0.96343275  0.08755593 -0.01980522
 -0.42877295  0.19591268  1.14235566 -0.60640737  1.28484784 -1.085534
 -0.3684344  -0.21573022 -0.11428533  0.12595577 -0.07108943 -0.61958561
 -0.10240273 -0.57027344 -0.13617734 -0.38960913 -0.08481761 -0.58486974
 -0.4913951   0.40232968  0.11564438 -0.09547774 -1.97150967  0.13911773
  1.00821182  0.88388479  0.45610998 -0.51732926]"
19873.17 a41.vsi - 20x_002 (2),Lymphocytes,1,-2.897588169845538,0.43639291976728656,-2.897588169845538,"[-0.99361298 -0.91090949 -0.47053765 -0.35958523 -0.83584164 -0.93517905
 -0.74475147  0.53471715  0.97347943 -0.73229627  0.60831709 -0.24689039
 -0.032787    0.00323541  0.1150122   1.05251281  1.05351482  0.44826616
 -0.55462874 -0.68449612 -0.91741374 -0.83762699 -0.53975447 -0.61413583
 -0.62869181  1.11925132  0.10160484  0.14888282 -0.4080166  -1.86657127
  0.32186481 -0.87748295 -0.26000822  0.07699292]"
19873.17 a41.vsi - 20x_003,Lymphocytes,1,-1.65023290959445,-1.5858308032835453,-1.65023290959445,"[-0.40925518 -0.74499919  0.4287124  -0.35958523 -0.74193681 -0.45006664
 -0.77802888  0.36361057  0.57118441 -0.89233634  0.60625857 -1.33668123
 -0.81452747 -0.71196061 -0.56401532  0.24847571  0.48443974  0.93925049
 -0.20417024  0.75778065 -0.63373581 -0.9516351  -0.17494053 -0.41935492
 -0.35685175  1.77781257  0.39638304 -0.48657012 -1.21503885 -1.07295112
  0.15447381 -0.24044797 -0.36313983 -0.05523192]"
19873.17 a41.vsi - 20x_003 (2),Lymphocytes,1,-3.825748604973119,-0.38137897072627136,-3.825748604973119,"[-0.36838941 -0.94152248  0.33568653  0.2442623  -1.49317551 -0.71868068
 -1.3814144   0.96894667 -0.08331656 -1.61387848  0.83136207 -0.40549144
 -0.21799655  0.67504939  0.32328558  1.32818268  1.39543797  0.1698348
 -0.62431382 -0.58455301 -0.80150852 -1.17479858 -1.13028918 -0.35677994
 -0.61242918 -0.06708356 -0.41398067  0.06852107 -0.57598176  0.07430821
 -0.00554831 -0.71586202 -2.05723042 -0.37792105]"
19873.17 a41.vsi - 20x_004,Lymphocytes,1,-1.4601925617469977,-0.8782394003687735,-1.4601925617469977,"[-0.33171743 -0.4599454  -0.09843418  0.2442623  -1.03930213 -0.44920728
 -0.67399504  0.36081675  0.57306733 -0.69033453  1.1657383  -0.88844191
 -0.02607694 -0.00290812  0.18509885 -0.42538396 -0.33725297  0.17346962
  0.08587606  0.04835181 -0.31736853 -0.70984796 -0.97470993 -0.4790956
 -0.85852338  0.69869236 -0.2112307   0.64397174 -1.68720606 -1.19150221
 -0.55943916 -0.43104081 -0.60550441  0.70685936]"
19873.17 a41.vsi - 20x_005,Lymphocytes,1,0.06868687877119965,-1.8036292994741157,0.06868687877119965,"[-0.06569429 -0.45352749  0.49072965  0.84810982 -0.84366705 -0.09678844
 -0.36620681  0.2032232   1.01189112 -0.30780282  0.94018152 -0.96604529
 -0.31214351 -0.28681857 -0.22549328 -1.03798366 -1.20126947 -0.72297193
  0.61468738  0.46181089 -0.2673881  -0.58523297  0.01219152 -1.40900202
 -0.35296405  0.11379315  0.06854679  1.15630766 -0.51086139 -0.48800407
 -0.90335026  1.03237329  0.131114    0.04209344]"
19_11_crop_1,Tumor Cells,0,2.600373952757856,1.547701328866482,2.600373952757856,"[ 0.62423829  0.97476475  0.05660893 -1.56728028  1.06573132  1.09392673
  1.22491786 -1.28401684  0.30487683  1.10031048 -0.27862748  0.83531673
 -0.00717627 -0.11952525  0.1013461   0.15658575  0.0455976   0.24629539
 -0.13756254 -0.17832293  1.0854221   0.97722328  0.71473352 -1.26386787
 -0.82677623 -0.46356689 -0.19811143 -0.33084407 -0.88245818  0.46801642
  0.65183777  2.10444221  0.469299    0.55981587]"
19_11_crop_2,Tumor Cells,0,2.8426294487453405,1.4709084275268784,2.8426294487453405,"[ 0.87631087  0.86367131  0.45972102  0.2442623   1.04225511  1.27938172
  1.38299511 -1.11388962  0.6964748   0.94089375 -0.6179309   0.91018367
 -0.13648008 -0.24387255  0.33537496  0.16424325  0.04857083 -0.18810979
 -0.12873862 -0.44028024  1.04387485  0.70104516  1.54232564 -0.0915245
 -0.35074495 -2.60805836 -0.83918957  0.36460061  1.41184258 -0.85427244
  2.26871662 -2.74934115  1.34041147 -2.1113469 ]"
19_11_crop_3,Tumor Cells,0,4.048695425527845,0.39968883444673714,4.048695425527845,"[ 1.23821343  1.56236178  0.05660893  0.84810982  1.29266801  1.44761035
  1.51155064 -1.22185879  0.06569601  1.05331475 -1.04120227  0.23624256
 -0.36542517 -0.64769978 -0.03033657 -0.50195892 -0.26903573  0.05682105
 -0.00819813 -0.03729882  1.47093308  1.49096298  0.76943932  0.92827863
 -0.05775346  0.75927885  1.14541886  0.12026213 -0.77972923 -0.69388988
 -0.24837227 -0.38966125 -0.62638333  0.45181022]"
19_11_crop_4,Tumor Cells,0,3.3125277310385552,-0.27636043664160165,3.3125277310385552,"[ 1.19222138  0.86288617  0.80081587  1.45195735  0.30666721  1.50660789
  1.06835811 -1.11634126 -0.07112388  1.07383958 -0.76747753  0.3874181
 -0.60822992 -0.83943121 -0.48913267 -0.48664393 -0.71878373 -0.49285941
  0.19761412 -0.20370142  1.16944053  0.82359355  0.98753205  1.03035153
  1.18283885  2.46937065 -0.76917216  0.51535445  0.11544226 -1.50392036
  0.34495116 -0.84626908 -0.27600323 -1.61687582]"
19_11_crop_5,Tumor Cells,0,2.7259143661021517,0.27149103813528913,2.7259143661021517,"[ 0.6588371   0.71140791  0.4287124  -0.96343275  0.80749301  1.08388332
  1.01195779 -1.09623984  0.44490668  0.85928939 -0.033252    0.40169325
 -0.48319275 -0.61732619 -0.05663941 -0.71636882 -0.54593982  0.28444565
  0.15831829  0.26459391  0.56446408  0.36025208  1.02548234  0.29624258
  1.24120836  1.63206121  0.00191165  1.11946796 -0.44353684 -1.54404233
  0.53489707  0.50051702 -0.6401394   0.66684921]"
19_14_crop_1,Tumor Cells,0,1.7580923685846197,0.9405158231090476,1.7580923685846197,"[-0.14761624  0.37850439 -0.56356352  0.2442623   0.36927044  0.56961682
  0.70930171 -1.33782731  0.00844717  1.02510634 -0.6859016   0.33657486
 -0.12577502  0.09787873  0.01137298 -1.31365352 -0.17080168  2.305094
 -0.11380973  0.44183702  0.45638735  0.5720884   1.05568562  0.26969128
  2.10510153  1.22741413 -0.36293219 -0.52187918  0.49968214 -1.10999729
  0.56204857  0.1594781   0.08119753 -2.13306308]"
19_14_crop_2,Tumor Cells,0,2.2619939890060867,1.290630422161618,2.2619939890060867,"[-0.38123353  0.62039907 -1.09071011 -0.35958523  1.22223938  0.38110591
  1.00899687 -1.41041387  0.56552357  1.04094601 -0.47217737 -0.07530512
 -0.06205     0.1463631   0.32992666 -0.85420375 -0.31459387  0.58552927
 -0.1145134   0.45824763  0.48115691  0.89899553  1.35021639 -0.89686086
  2.62149935 -0.33387231 -3.0416606   2.0680665  -0.13935137  0.34599568
  0.48376564 -0.85784326  0.80987459 -1.33187219]"
19_14_crop_3,Tumor Cells,0,2.2678428941687856,1.4388852366902058,2.2678428941687856,"[-0.0728051   0.46497725 -0.93566699  0.2442623   0.0327781   0.65184045
  1.07185978 -1.24225115  1.67552713  0.91622867 -0.34383197  0.62305871
  0.31473599  0.22779849  0.15231122 -0.86951874 -0.62409411  0.79617635
  0.07310664  1.22016932  0.58019669  0.60068512  1.47964695 -1.0552942
  2.65311411  0.94428376 -3.45965482  1.60046587 -0.38099933 -0.64005908
  0.2867726   0.56666789 -0.06183359 -1.55360065]"
19_14_crop_4,Tumor Cells,0,2.5636625552542616,1.8632439588034173,2.5636625552542616,"[ 0.08927478  1.09115039 -0.96667562 -0.96343275  1.05790591  0.59896378
  1.13437215 -1.32007007  0.62370498  0.8690533  -0.90592028 -0.09874079
 -0.07441592 -0.04248319  0.18974002  0.17190075  0.24583264  1.0379747
 -0.28913532 -0.14734641  1.0958231   1.50322659  1.49588572 -0.7165625
  0.09811007 -0.64687512 -2.17899055  1.039401    0.97060801  0.25328194
  0.77696999  0.30968564  0.9934993   0.03745164]"
19_16_crop_1,Tumor Cells,0,0.8670255855631707,0.5411018577610957,0.8670255855631707,"[-0.04268179 -0.10319753  0.27366929 -0.35958523 -0.4758731   0.37697102
  0.05226485 -0.77234788  0.9291992   1.37306804 -1.91445098 -0.30775894
 -0.1578595  -0.0663203  -0.24723838  0.42459812  0.39826821  0.50291757
 -0.22915381 -0.42211628  0.02095477 -0.3606618   1.02392665  0.51844178
  0.68437183  0.1619182   0.04481906  0.88966383 -1.25608707 -0.40774888
  0.56107166 -1.0091392  -0.29068291 -1.40284963]"
19_18_crop_1,Tumor Cells,1,0.2626040488526427,1.2160582231541888,0.2626040488526427,"[-0.34147381 -0.26219365 -0.40852041  0.2442623   0.15798455  0.31124369
  0.32690982 -0.8947937   0.3919806   0.95520702 -0.28954973  1.17920381
  0.65645709  0.0784408   0.09265568  0.16424325  0.15715432  0.62504069
 -0.20595302 -0.30500135 -0.23746925 -0.18157142  0.32815665  1.42350799
  1.60960657  0.43583322  0.9352759  -0.77158281 -0.96802664  0.03153764
  2.17879397 -0.58837412 -0.73801882 -0.2653813 ]"
19_1_crop_1,Tumor Cells,0,0.8501026528239135,0.24019073476156863,0.8501026528239135,"[ 0.86096119  0.2001532   1.07989348  0.2442623  -0.06112673  0.6247144
 -0.00935452 -0.08254394 -0.34222056  0.32011113 -0.27877146  0.49917599
  0.44186901 -0.02361633  0.29298927 -0.15737159 -0.28872515 -0.58779886
  0.07559548 -0.32297909  0.3565888  -0.2177201   0.6351196   1.70689441
  1.07727002  0.41866979  0.817144   -0.27488697 -0.38541745 -0.03434021
 -0.00785092 -1.43669774  1.53587969 -1.58764335]"
19_1_crop_2,Tumor Cells,0,0.5772007167948149,-0.25860236425326844,0.5772007167948149,"[ 5.15457266e-01  1.73831199e-01  8.93841741e-01  1.45195735e+00
  2.20587779e-01  3.20402954e-01  2.04850731e-01  7.05387184e-02
 -4.86725706e-02  8.91140797e-02 -1.58330936e-01  3.69081209e-01
  1.81312669e-02 -3.23409045e-01 -2.89314911e-02  1.48928258e-01
 -2.00506539e-02 -5.37581177e-01 -1.09680141e-01 -3.25673689e-01
  2.98870884e-01 -8.74721962e-02  1.01579181e+00 -7.31226884e-01
 -1.36659003e+00 -1.17615116e+00  1.23761494e-01 -2.29297625e-02
  1.42592666e+00 -2.10436642e-03  1.63301314e+00 -1.05517286e+00
  2.26427848e+00  9.41345984e-02]"
